FRAME_NUM,face_X[8],face_X[50],face_X[280],face_X[300],face_X[8],face_Y[50],face_Y[280],face_Y[300],face_Z[8],face_Z[50],face_Z[280],face_Z[300],L_WRIST_X,L_THUMB_CMC_X,L_THUMB_MCP_X,L_THUMB_IP_X,L_THUMB_TIP_X,L_INDEX_FINGER_MCP_X,L_INDEX_FINGER_PIP_X,L_INDEX_FINGER_DIP_X,L_INDEX_FINGER_TIP_X,L_MIDDLE_FINGER_MCP_X,L_MIDDLE_FINGER_PIP_X,L_MIDDLE_FINGER_DIP_X,L_MIDDLE_FINGER_TIP_X,L_RING_FINGER_MCP_X,L_RING_FINGER_PIP_X,L_RING_FINGER_DIP_X,L_RING_FINGER_TIP_X,L_PINKY_MCP_X,L_PINKY_PIP_X,L_PINKY_DIP_X,L_PINKY_TIP_X,L_WRIST_Y,L_THUMB_CMC_Y,L_THUMB_MCP_Y,L_THUMB_IP_Y,L_THUMB_TIP_Y,L_INDEX_FINGER_MCP_Y,L_INDEX_FINGER_PIP_Y,L_INDEX_FINGER_DIP,L_INDEX_FINGER_TIP,L_MIDDLE_FINGER_MCP,L_MIDDLE_FINGER_PIP_Y,L_MIDDLE_FINGER_DIP_Y,L_MIDDLE_FINGER_TIP_Y,L_RING_FINGER_MCP_Y,L_RING_FINGER_PIP_Y,L_RING_FINGER_DIP_Y,L_RING_FINGER_TIP_Y,L_PINKY_MCP_Y,L_PINKY_PIP_Y,L_PINKY_DIP_Y,L_PINKY_TIP_Y,L_WRIST_Z,L_THUMB_CMC_Z,L_THUMB_MCP_Z,L_THUMB_IP_Z,L_THUMB_TIP_Z,L_INDEX_FINGER_MCP_Z,L_INDEX_FINGER_PIP_Z,L_INDEX_FINGER_DIP_Z,L_INDEX_FINGER_TIP_Z,L_MIDDLE_FINGER_MCP_Z,L_MIDDLE_FINGER_PIP_Z,L_MIDDLE_FINGER_DIP_Z,L_MIDDLE_FINGER_TIP_Z,L_RING_FINGER_MCP_Z,L_RING_FINGER_PIP_Z,L_RING_FINGER_DIP_Z,L_RING_FINGER_TIP_Z,L_PINKY_MCP_Z,L_PINKY_PIP_Z,L_PINKY_DIP_Z,L_PINKY_TIP_Z,R_WRIST_X,R_THUMB_CMC_X,R_THUMB_MCP_X,R_THUMB_IP_X,R_THUMB_TIP_X,R_INDEX_FINGER_MCP_X,R_INDEX_FINGER_PIP_X,R_INDEX_FINGER_DIP_X,R_INDEX_FINGER_TIP_X,R_MIDDLE_FINGER_MCP_X,R_MIDDLE_FINGER_PIP_X,R_MIDDLE_FINGER_DIP_X,R_MIDDLE_FINGER_TIP_X,R_RING_FINGER_MCP_X,R_RING_FINGER_PIP_X,R_RING_FINGER_DIP_X,R_RING_FINGER_TIP_X,R_PINKY_MCP_X,R_PINKY_PIP_X,R_PINKY_DIP_X,R_PINKY_TIP_X,R_WRIST_Y,R_THUMB_CMC_Y,R_THUMB_MCP_Y,R_THUMB_IP_Y,R_THUMB_TIP_Y,R_INDEX_FINGER_MCP_Y,R_INDEX_FINGER_PIP_Y,R_INDEX_FINGER_DIP,R_INDEX_FINGER_TIP,R_MIDDLE_FINGER_MCP,R_MIDDLE_FINGER_PIP_Y,R_MIDDLE_FINGER_DIP_Y,R_MIDDLE_FINGER_TIP_Y,R_RING_FINGER_MCP_Y,R_RING_FINGER_PIP_Y,R_RING_FINGER_DIP_Y,R_RING_FINGER_TIP_Y,R_PINKY_MCP_Y,R_PINKY_PIP_Y,R_PINKY_DIP_Y,R_PINKY_TIP_Y,R_WRIST_Z,R_THUMB_CMC_Z,R_THUMB_MCP_Z,R_THUMB_IP_Z,R_THUMB_TIP_Z,R_INDEX_FINGER_MCP_Z,R_INDEX_FINGER_PIP_Z,R_INDEX_FINGER_DIP_Z,R_INDEX_FINGER_TIP_Z,R_MIDDLE_FINGER_MCP_Z,R_MIDDLE_FINGER_PIP_Z,R_MIDDLE_FINGER_DIP_Z,R_MIDDLE_FINGER_TIP_Z,R_RING_FINGER_MCP_Z,R_RING_FINGER_PIP_Z,R_RING_FINGER_DIP_Z,R_RING_FINGER_TIP_Z,R_PINKY_MCP_Z,R_PINKY_PIP_Z,R_PINKY_DIP_Z,R_PINKY_TIP_Z
1,0.5092441439628601,0.5696426033973694,0.4403649568557739,0.433133602142334,0.7705976963043213,0.6976418495178223,0.7027658820152283,0.7742819786071777,-0.0043583582155406475,0.008342497050762177,0.0003929750237148255,0.02171245962381363,0.37782520055770874,0.4265196621417999,0.46489769220352173,0.492362380027771,0.5170227885246277,0.46384677290916443,0.4925609827041626,0.5065923929214478,0.5203127264976501,0.44971776008605957,0.47637203335762024,0.4923216700553894,0.5091201066970825,0.430520623922348,0.45123836398124695,0.4648537039756775,0.48037537932395935,0.40751194953918457,0.41747617721557617,0.4274490177631378,0.43909668922424316,0.3636762797832489,0.34209737181663513,0.345478892326355,0.3452449440956116,0.3449528217315674,0.374635249376297,0.40185436606407166,0.41040152311325073,0.4148649573326111,0.3795395493507385,0.4076898992061615,0.41555967926979065,0.42122671008110046,0.3807371258735657,0.4053833782672882,0.4170278012752533,0.4266023635864258,0.37656170129776,0.39691346883773804,0.4047512412071228,0.413651704788208,5.3361642216032124e-08,0.0007268355111591518,-0.00508146034553647,-0.012937374413013458,-0.0218247938901186,-0.01714160665869713,-0.033740539103746414,-0.0457877553999424,-0.055110249668359756,-0.028429945930838585,-0.04616729915142059,-0.05715617164969444,-0.06606215983629227,-0.039708882570266724,-0.05654042586684227,-0.06403523683547974,-0.07017665356397629,-0.0506456233561039,-0.06440097838640213,-0.06976886838674545,-0.07465557008981705,0.5709916353225708,0.5921398401260376,0.6020770072937012,0.6051113605499268,0.6060053110122681,0.5499797463417053,0.5194782018661499,0.4961983263492584,0.4762325584888458,0.5314287543296814,0.49872276186943054,0.473667711019516,0.4517952799797058,0.5201224684715271,0.4932532012462616,0.47262871265411377,0.45351678133010864,0.5149471759796143,0.4932228922843933,0.4764976501464844,0.46069735288619995,0.3698025345802307,0.4082915484905243,0.441569447517395,0.4601651430130005,0.46799129247665405,0.4417487382888794,0.4502231180667877,0.4527027904987335,0.45086079835891724,0.4162929654121399,0.42962098121643066,0.4382767379283905,0.440929114818573,0.4012048840522766,0.41622433066368103,0.42420363426208496,0.4261375963687897,0.3966001868247986,0.407757431268692,0.4132874011993408,0.4157203137874603,4.503221759932785e-07,-0.03335626423358917,-0.05452384799718857,-0.0698196068406105,-0.0852932408452034,-0.04964824393391609,-0.06718704104423523,-0.07915260642766953,-0.0862036645412445,-0.0387243814766407,-0.05324947461485863,-0.06196274980902672,-0.06849152594804764,-0.02926553599536419,-0.040904197841882706,-0.04730275645852089,-0.05137956142425537,-0.02215135097503662,-0.030416466295719147,-0.03439095988869667,-0.03699900954961777
2,0.5072001218795776,0.568601667881012,0.4421331584453583,0.43589168787002563,0.7686219811439514,0.7020100951194763,0.7084287405014038,0.7707494497299194,-0.005004254635423422,0.004382179118692875,0.004634403623640537,0.025786016136407852,0.37551915645599365,0.41951096057891846,0.4593518078327179,0.48995208740234375,0.5163260102272034,0.45549336075782776,0.484235942363739,0.5033119320869446,0.5211151838302612,0.4427749514579773,0.47107136249542236,0.49037984013557434,0.5088189244270325,0.42398297786712646,0.44857338070869446,0.4649663269519806,0.48074468970298767,0.4009394645690918,0.415350079536438,0.42779314517974854,0.44020742177963257,0.3593555986881256,0.34441664814949036,0.347435861825943,0.35060498118400574,0.3484486937522888,0.36226680874824524,0.3850010633468628,0.39494508504867554,0.40652093291282654,0.3683602809906006,0.3925229012966156,0.40498191118240356,0.41948607563972473,0.37426888942718506,0.39586472511291504,0.4106188416481018,0.42562469840049744,0.37744590640068054,0.39271363615989685,0.4012662470340729,0.41284260153770447,1.4770866130220384e-07,0.001729595591314137,-0.0017895434284582734,-0.00674616452306509,-0.013075347058475018,-0.01755005121231079,-0.032385651022195816,-0.0422077551484108,-0.04984856769442558,-0.027999605983495712,-0.04291706159710884,-0.051979076117277145,-0.05939474701881409,-0.03799252212047577,-0.0525832325220108,-0.05947557091712952,-0.06492455303668976,-0.04750541225075722,-0.061299096792936325,-0.06747985631227493,-0.0723043829202652,0.5750977396965027,0.5924461483955383,0.6025898456573486,0.6056663990020752,0.600293755531311,0.5573137402534485,0.5280333757400513,0.5085269808769226,0.492405503988266,0.5428510904312134,0.5159364938735962,0.49782782793045044,0.4824175238609314,0.5332544445991516,0.5120648145675659,0.497317373752594,0.4838230013847351,0.5279722809791565,0.5103311538696289,0.49805915355682373,0.4868272542953491,0.37227576971054077,0.40614670515060425,0.44087299704551697,0.46367478370666504,0.46870723366737366,0.43995460867881775,0.4502056837081909,0.45463091135025024,0.45478740334510803,0.4174644351005554,0.431141197681427,0.4393981397151947,0.44395577907562256,0.4037053883075714,0.4177596867084503,0.4267551898956299,0.432258665561676,0.3979712426662445,0.41075631976127625,0.41710782051086426,0.4217999279499054,2.995514876147354e-07,-0.02586635760962963,-0.042694829404354095,-0.05537230148911476,-0.0675201565027237,-0.037275269627571106,-0.05140206962823868,-0.06039460375905037,-0.06553980708122253,-0.029694778844714165,-0.04072718694806099,-0.04616907611489296,-0.050066784024238586,-0.023587794974446297,-0.03229418024420738,-0.03473948687314987,-0.03590691462159157,-0.019552720710635185,-0.025611119344830513,-0.026939252391457558,-0.027273330837488174
3,0.5072977542877197,0.5680296421051025,0.44150370359420776,0.4359419345855713,0.7686559557914734,0.7008830308914185,0.7077895998954773,0.7709989547729492,-0.005401649046689272,0.005388702265918255,0.004088582471013069,0.024236071854829788,0.3867412209510803,0.429707407951355,0.46670299768447876,0.49439737200737,0.5187962055206299,0.46434658765792847,0.49190449714660645,0.5061832070350647,0.51948082447052,0.45096853375434875,0.47658467292785645,0.49251633882522583,0.5087101459503174,0.4328174293041229,0.45133623480796814,0.46557024121284485,0.4812697768211365,0.41109699010849,0.4183482229709625,0.4279848039150238,0.4396877586841583,0.3673374056816101,0.34296369552612305,0.34796425700187683,0.3485683798789978,0.34662526845932007,0.3767242431640625,0.3992157578468323,0.40699124336242676,0.41207414865493774,0.38013556599617004,0.40647703409194946,0.41473543643951416,0.42267560958862305,0.380458265542984,0.40520861744880676,0.4160398840904236,0.4262365698814392,0.37537577748298645,0.39498522877693176,0.40298473834991455,0.4130265712738037,8.157224584692813e-08,-0.0007438667234964669,-0.006213673390448093,-0.013074698857963085,-0.02112584561109543,-0.018871702253818512,-0.03427322208881378,-0.045178283005952835,-0.053709566593170166,-0.028504589572548866,-0.04466891661286354,-0.0546620711684227,-0.06309738010168076,-0.038053158670663834,-0.05348469316959381,-0.061105575412511826,-0.0675966739654541,-0.04729544371366501,-0.06044124811887741,-0.0663672387599945,-0.07181794196367264,0.5750108957290649,0.5933413505554199,0.6028192043304443,0.6048669815063477,0.5984711647033691,0.5569188594818115,0.5285385847091675,0.5092880725860596,0.4927442967891693,0.5423935651779175,0.5181281566619873,0.5009036064147949,0.48584306240081787,0.5329809188842773,0.5140063166618347,0.4999365210533142,0.4867175817489624,0.5282942056655884,0.5122665762901306,0.5005012154579163,0.4893718659877777,0.373523086309433,0.40572574734687805,0.43879976868629456,0.46113088726997375,0.4715133309364319,0.43960756063461304,0.4507841169834137,0.4552993178367615,0.45581263303756714,0.41832470893859863,0.43309178948402405,0.4422632157802582,0.4481343626976013,0.40505003929138184,0.4203181564807892,0.4309084117412567,0.43793725967407227,0.3994448482990265,0.4136292338371277,0.4218914210796356,0.427970826625824,2.990041707562341e-07,-0.025132980197668076,-0.041032686829566956,-0.05289580672979355,-0.06414850801229477,-0.03527319058775902,-0.048623569309711456,-0.05736687779426575,-0.0624716691672802,-0.027963513508439064,-0.03882339969277382,-0.04469762369990349,-0.04881233721971512,-0.02203141525387764,-0.030912505462765694,-0.03360464796423912,-0.0348643958568573,-0.018097028136253357,-0.024673517793416977,-0.026262905448675156,-0.02662523463368416
4,0.5067687630653381,0.5680628418922424,0.4413275420665741,0.43514305353164673,0.7683145999908447,0.7011319398880005,0.7071070075035095,0.7709800004959106,-0.005647683050483465,0.005187094211578369,0.004408200737088919,0.02449084259569645,0.383634477853775,0.4236666262149811,0.4609561860561371,0.4900108575820923,0.5147794485092163,0.4574297070503235,0.4839995503425598,0.5027718544006348,0.5199189186096191,0.446012943983078,0.47263431549072266,0.4916832745075226,0.5096140503883362,0.42809125781059265,0.4515385329723358,0.467384934425354,0.4826286733150482,0.40576979517936707,0.4182227551937103,0.4292911887168884,0.44037196040153503,0.3588591516017914,0.34426945447921753,0.3481353521347046,0.3509621322154999,0.3482283055782318,0.36062154173851013,0.38201308250427246,0.39282655715942383,0.4044147729873657,0.3683999180793762,0.3922329246997833,0.4050498902797699,0.4192969799041748,0.3756601810455322,0.3972642123699188,0.41092196106910706,0.42498600482940674,0.3795717656612396,0.3941882848739624,0.4016894996166229,0.41213929653167725,1.6357223842078383e-07,0.00018195017764810473,-0.003231171052902937,-0.007703176699578762,-0.013553633354604244,-0.01709103211760521,-0.03164605423808098,-0.04158099740743637,-0.04918275773525238,-0.026280853897333145,-0.040327683091163635,-0.04924338683485985,-0.05647130310535431,-0.03520018234848976,-0.04951993003487587,-0.05666685849428177,-0.06210971996188164,-0.04371790215373039,-0.05783585458993912,-0.06412170827388763,-0.06872905045747757,0.5760555863380432,0.5932020545005798,0.6020973324775696,0.6041784882545471,0.598799467086792,0.5576238036155701,0.530425488948822,0.5112807154655457,0.49497538805007935,0.5434912443161011,0.5187035799026489,0.5010571479797363,0.4861428141593933,0.5343447923660278,0.5144361853599548,0.49937447905540466,0.48548614978790283,0.5299456715583801,0.5133353471755981,0.5010261535644531,0.4898180663585663,0.3771001696586609,0.4072200655937195,0.4382146894931793,0.4602281153202057,0.471462219953537,0.4404900074005127,0.45180168747901917,0.4560531973838806,0.45598024129867554,0.4193974733352661,0.4346245527267456,0.4431179165840149,0.44780752062797546,0.4054703116416931,0.42117032408714294,0.4320462644100189,0.4387892782688141,0.3990018367767334,0.4128687381744385,0.42104336619377136,0.42641937732696533,3.174889684487425e-07,-0.02625229023396969,-0.043138690292835236,-0.055700529366731644,-0.06790266931056976,-0.03771337866783142,-0.051926832646131516,-0.0614696741104126,-0.06709998100996017,-0.030016185715794563,-0.04181043431162834,-0.0485784187912941,-0.05332496389746666,-0.023613732308149338,-0.033035874366760254,-0.036446329206228256,-0.03832424059510231,-0.019210461527109146,-0.026011141017079353,-0.027890706434845924,-0.028616677969694138
5,0.5066878199577332,0.5680421590805054,0.4413107931613922,0.4352080225944519,0.7684149742126465,0.7016751170158386,0.7072523236274719,0.7710853815078735,-0.006010612938553095,0.005022537428885698,0.004606350790709257,0.024272704496979713,0.3849831223487854,0.4247465133666992,0.46126240491867065,0.4895502030849457,0.5145622491836548,0.45873117446899414,0.48512032628059387,0.503716230392456,0.5204975008964539,0.44657909870147705,0.473219633102417,0.49209728837013245,0.5102060437202454,0.42803725600242615,0.4513304829597473,0.46712809801101685,0.48287978768348694,0.40517371892929077,0.41758236289024353,0.4292425513267517,0.44134992361068726,0.35829684138298035,0.3428339660167694,0.34668225049972534,0.34813055396080017,0.3444221317768097,0.3640931248664856,0.3845994472503662,0.39568671584129333,0.40758129954338074,0.3711051642894745,0.39349740743637085,0.40546226501464844,0.41867226362228394,0.3768641948699951,0.39756539463996887,0.4111991822719574,0.42507851123809814,0.3786992132663727,0.39347389340400696,0.4016146957874298,0.41247087717056274,1.8540333712735446e-07,0.00024809487513266504,-0.0037328654434531927,-0.008867445401847363,-0.015543530695140362,-0.01769079454243183,-0.032645318657159805,-0.043133869767189026,-0.051153987646102905,-0.02742164023220539,-0.041564345359802246,-0.0507693886756897,-0.05836428701877594,-0.036867111921310425,-0.0510592944920063,-0.05789390206336975,-0.0633559599518776,-0.04592924192547798,-0.060042377561330795,-0.06606106460094452,-0.0706157460808754,0.5753730535507202,0.5926303863525391,0.6016570925712585,0.60385662317276,0.5989677906036377,0.5593640804290771,0.5325884819030762,0.5130562782287598,0.4965299069881439,0.5451672673225403,0.5200973153114319,0.5020549893379211,0.48683708906173706,0.535771369934082,0.5153718590736389,0.49996262788772583,0.4857436716556549,0.5310360789299011,0.5143641233444214,0.5019983053207397,0.49061858654022217,0.3774901032447815,0.40799087285995483,0.43909570574760437,0.460901141166687,0.47152379155158997,0.4403488337993622,0.4513607323169708,0.45614704489707947,0.45669013261795044,0.41886159777641296,0.4345356523990631,0.4432983696460724,0.4485090970993042,0.40462958812713623,0.4215552806854248,0.4325312376022339,0.4395216405391693,0.39806827902793884,0.4126661419868469,0.42074766755104065,0.42610180377960205,3.2702800467632187e-07,-0.026942944154143333,-0.04455028101801872,-0.05756385624408722,-0.07040698081254959,-0.04088633134961128,-0.05595836415886879,-0.06577999144792557,-0.07158030569553375,-0.03297145292162895,-0.045636869966983795,-0.052589301019907,-0.057498861104249954,-0.026215119287371635,-0.03631073981523514,-0.039901603013277054,-0.04195728898048401,-0.021417837589979172,-0.028625665232539177,-0.030736444517970085,-0.0317511223256588
6,0.5068151354789734,0.5681159496307373,0.4414985477924347,0.4354294538497925,0.7683998942375183,0.702005922794342,0.7071992754936218,0.7710146307945251,-0.005977862514555454,0.005104824434965849,0.004455807618796825,0.02404165267944336,0.38554415106773376,0.42333877086639404,0.460386723279953,0.48892220854759216,0.5135923624038696,0.45721307396888733,0.48460423946380615,0.5036042928695679,0.5209438800811768,0.44567790627479553,0.4727665185928345,0.4920521080493927,0.5100803375244141,0.42734581232070923,0.45087429881095886,0.46720775961875916,0.48341619968414307,0.4047546088695526,0.41767531633377075,0.4293247163295746,0.4412034749984741,0.3576010465621948,0.3440062999725342,0.3480222225189209,0.3499244749546051,0.3471158742904663,0.35985150933265686,0.37914472818374634,0.39042848348617554,0.4020298719406128,0.36757954955101013,0.390759140253067,0.4033080041408539,0.41632869839668274,0.3755798637866974,0.3974609375,0.4115442633628845,0.4258100092411041,0.38116341829299927,0.3955472707748413,0.40393543243408203,0.41496047377586365,1.7839128929608705e-07,4.845307921641506e-05,-0.0037314624059945345,-0.008475618436932564,-0.014700248837471008,-0.018753623589873314,-0.03346027806401253,-0.04334408417344093,-0.05089680850505829,-0.028103815391659737,-0.042413562536239624,-0.051181860268116,-0.05813143402338028,-0.03704030066728592,-0.05157216638326645,-0.05838235467672348,-0.06347911804914474,-0.045530710369348526,-0.06056313216686249,-0.06685232371091843,-0.07114706188440323,0.5755423307418823,0.5928877592086792,0.6019591093063354,0.6041410565376282,0.5990620255470276,0.5581501126289368,0.5308655500411987,0.5114405751228333,0.49491050839424133,0.543861985206604,0.5188011527061462,0.5008061528205872,0.48572617769241333,0.5346478223800659,0.5146076083183289,0.4992789626121521,0.4852501451969147,0.5303887724876404,0.5138230919837952,0.5014373660087585,0.49021291732788086,0.37659481167793274,0.4068913459777832,0.4382263123989105,0.46058204770088196,0.47065699100494385,0.4397209882736206,0.45085006952285767,0.4550691246986389,0.4549473822116852,0.4183979630470276,0.4334878623485565,0.44215530157089233,0.44705840945243835,0.40473678708076477,0.42062443494796753,0.4315127730369568,0.43818575143814087,0.3989904820919037,0.4131283760070801,0.421322226524353,0.42648735642433167,3.243080186621228e-07,-0.026355726644396782,-0.04342229291796684,-0.05601443350315094,-0.06829410046339035,-0.03907089680433273,-0.05343659594655037,-0.0629001334309578,-0.06842420250177383,-0.031236162409186363,-0.043108969926834106,-0.04972309246659279,-0.05434831231832504,-0.0245727077126503,-0.03398772329092026,-0.037346288561820984,-0.03917799890041351,-0.01987459510564804,-0.02665114589035511,-0.028501588851213455,-0.02918795682489872
7,0.5068184733390808,0.5680972337722778,0.44141119718551636,0.435419499874115,0.7683617472648621,0.7020243406295776,0.7072564363479614,0.7710251212120056,-0.006028096657246351,0.005010600201785564,0.004526905715465546,0.02411089651286602,0.38603582978248596,0.4239008128643036,0.4604945480823517,0.48846742510795593,0.5127633810043335,0.4575066566467285,0.48483991622924805,0.504072904586792,0.5213950872421265,0.4460558295249939,0.47324901819229126,0.4926190674304962,0.5105279684066772,0.427571177482605,0.45118826627731323,0.46797218918800354,0.48451778292655945,0.40481704473495483,0.41756606101989746,0.4293908476829529,0.44156262278556824,0.3576976954936981,0.34304916858673096,0.34757372736930847,0.34938180446624756,0.3471062183380127,0.35967111587524414,0.3790145218372345,0.39044317603111267,0.4022529721260071,0.3678186535835266,0.39112550020217896,0.40388888120651245,0.41702449321746826,0.3758642077445984,0.39807242155075073,0.4124639332294464,0.426556795835495,0.3809674382209778,0.39566922187805176,0.4039536714553833,0.41448691487312317,1.8891799413722765e-07,0.0005578569835051894,-0.0032141150441020727,-0.007992571219801903,-0.014328110963106155,-0.018948107957839966,-0.033666498959064484,-0.04369637370109558,-0.05135715752840042,-0.02859772928059101,-0.04276155307888985,-0.05153479799628258,-0.058544985949993134,-0.03773811459541321,-0.05203472450375557,-0.058848343789577484,-0.06407959014177322,-0.04635686054825783,-0.06096436828374863,-0.06697239726781845,-0.07121533900499344,0.5757099390029907,0.5931909084320068,0.6020311117172241,0.6039291620254517,0.5988805890083313,0.5585382580757141,0.5310233235359192,0.5110277533531189,0.49416106939315796,0.5443134903907776,0.5187707543373108,0.5001569986343384,0.4845882058143616,0.5350382924079895,0.5144332647323608,0.4986027181148529,0.4841059446334839,0.5305613279342651,0.5138140320777893,0.5011643767356873,0.48961278796195984,0.37679731845855713,0.40746116638183594,0.43847566843032837,0.4602854251861572,0.4713928997516632,0.44030559062957764,0.45119139552116394,0.45530974864959717,0.45504164695739746,0.4186563491821289,0.43396615982055664,0.44263195991516113,0.4475672245025635,0.4045236110687256,0.4211791157722473,0.43217650055885315,0.4389289915561676,0.39833512902259827,0.41299548745155334,0.4212964177131653,0.42654454708099365,3.3712757385728764e-07,-0.02701828069984913,-0.04456174373626709,-0.05748568847775459,-0.07020828127861023,-0.040508635342121124,-0.0554003044962883,-0.06523140519857407,-0.07096732407808304,-0.03242429345846176,-0.044820502400398254,-0.05179603397846222,-0.056672438979148865,-0.025494324043393135,-0.035267479717731476,-0.0388578400015831,-0.040875814855098724,-0.02053838036954403,-0.02749975211918354,-0.0294652059674263,-0.030291369184851646
8,0.5068778395652771,0.5681736469268799,0.44137638807296753,0.43543004989624023,0.7683815956115723,0.7018634080886841,0.7072345018386841,0.771034836769104,-0.005844644736498594,0.004974340554326773,0.004584219306707382,0.024396762251853943,0.387536883354187,0.4249159097671509,0.46118098497390747,0.4888428747653961,0.5127029418945312,0.4581744372844696,0.4851226210594177,0.5038660168647766,0.5207262635231018,0.44679009914398193,0.47329264879226685,0.49219629168510437,0.5098475813865662,0.4285646378993988,0.45138901472091675,0.4676058292388916,0.48379281163215637,0.40620115399360657,0.4183194637298584,0.42962610721588135,0.4413664937019348,0.35829979181289673,0.3434024155139923,0.3479306399822235,0.34984540939331055,0.3478982150554657,0.35970816016197205,0.37998953461647034,0.39231547713279724,0.4050236940383911,0.3682384788990021,0.391279399394989,0.40422025322914124,0.41761213541030884,0.37672245502471924,0.3980102837085724,0.41216006875038147,0.42626500129699707,0.3821622133255005,0.39597296714782715,0.4037681519985199,0.4142402708530426,1.8917441479970876e-07,0.0005016678478568792,-0.003139748238027096,-0.00779711501672864,-0.013949067331850529,-0.018292121589183807,-0.03272205591201782,-0.04255865141749382,-0.05007292702794075,-0.027762509882450104,-0.04167823866009712,-0.05042219161987305,-0.05740263685584068,-0.036754149943590164,-0.0509229451417923,-0.057788338512182236,-0.0630359798669815,-0.04523751884698868,-0.05979544296860695,-0.06585566699504852,-0.07010148465633392,0.5754721760749817,0.5931032299995422,0.6021376848220825,0.6039588451385498,0.5988215208053589,0.5586545467376709,0.5312719941139221,0.5113723278045654,0.4945842921733856,0.5442544221878052,0.5187478065490723,0.5002723932266235,0.4848966598510742,0.5348901152610779,0.5143413543701172,0.49862009286880493,0.4842597246170044,0.5304028987884521,0.5137013792991638,0.5011103749275208,0.48962706327438354,0.3769639730453491,0.4075954258441925,0.4385989010334015,0.4602905511856079,0.4713556468486786,0.44023269414901733,0.45107799768447876,0.45532286167144775,0.45519211888313293,0.4186064898967743,0.43399345874786377,0.4427226483821869,0.44761908054351807,0.40452420711517334,0.4211277961730957,0.43213334679603577,0.4388429522514343,0.39835360646247864,0.4128510653972626,0.4211265742778778,0.42632201313972473,3.3577026670172927e-07,-0.027112886309623718,-0.04469653591513634,-0.05763377994298935,-0.07037108391523361,-0.0407758429646492,-0.055716920644044876,-0.06554608792066574,-0.07128632068634033,-0.032668665051460266,-0.0451238751411438,-0.05209444835782051,-0.056981563568115234,-0.02571064792573452,-0.03554161265492439,-0.039167553186416626,-0.041222915053367615,-0.02072952687740326,-0.02775309979915619,-0.029780389741063118,-0.030661463737487793
9,0.5068572759628296,0.5682427883148193,0.4413612186908722,0.43541550636291504,0.7684036493301392,0.7019498944282532,0.7072283625602722,0.7709700465202332,-0.005692451726645231,0.005026094149798155,0.004568444099277258,0.02451496757566929,0.38904353976249695,0.4263477325439453,0.4618588984012604,0.48919758200645447,0.5129183530807495,0.458825945854187,0.4852037727832794,0.5036252737045288,0.5202776193618774,0.44727855920791626,0.47322818636894226,0.4919407367706299,0.50942063331604,0.42908427119255066,0.45105159282684326,0.4668259024620056,0.48247912526130676,0.406879723072052,0.4185149371623993,0.429470419883728,0.4407295882701874,0.3583012521266937,0.34329307079315186,0.3482489287853241,0.35018855333328247,0.34732750058174133,0.35993558168411255,0.38050687313079834,0.3926398754119873,0.4048449695110321,0.36837008595466614,0.3919752240180969,0.40465104579925537,0.4175650179386139,0.37673166394233704,0.3985610604286194,0.412457674741745,0.4262969493865967,0.381846159696579,0.3962564468383789,0.40408962965011597,0.4144302308559418,1.9061023692756862e-07,5.870134600627352e-07,-0.003861830336973071,-0.00867946445941925,-0.014966137707233429,-0.01856524869799614,-0.0330517403781414,-0.04291628673672676,-0.05042059347033501,-0.027768336236476898,-0.041796471923589706,-0.050639357417821884,-0.057712506502866745,-0.036539241671562195,-0.0508534237742424,-0.05781256780028343,-0.06309069693088531,-0.04485408216714859,-0.05947941541671753,-0.06559904664754868,-0.06987997889518738,0.5750226378440857,0.5927236676216125,0.6019173264503479,0.6039456129074097,0.5989435315132141,0.5585558414459229,0.5310073494911194,0.511049211025238,0.4942012429237366,0.5440425276756287,0.5184282660484314,0.49984267354011536,0.4843669533729553,0.5345945358276367,0.5139614343643188,0.4981941878795624,0.4838164746761322,0.5300424695014954,0.5133374333381653,0.5007553696632385,0.48927736282348633,0.376787006855011,0.4075108766555786,0.4385361969470978,0.4603586792945862,0.4715673625469208,0.4400550425052643,0.4511830806732178,0.4555897116661072,0.4555107057094574,0.41816961765289307,0.4340023398399353,0.4428255558013916,0.44768640398979187,0.4039752185344696,0.42109909653663635,0.4321358799934387,0.4387950897216797,0.3978801369667053,0.4128827452659607,0.42127519845962524,0.4265209436416626,3.3615819461374485e-07,-0.027024492621421814,-0.044595345854759216,-0.05753375217318535,-0.0702827125787735,-0.04079777002334595,-0.055750083178281784,-0.06556182354688644,-0.07127541303634644,-0.03274993225932121,-0.04521362856030464,-0.052186787128448486,-0.05706975236535072,-0.025837058201432228,-0.0357290618121624,-0.03940363973379135,-0.04147200286388397,-0.020880958065390587,-0.02797037549316883,-0.030031656846404076,-0.030925080180168152
