,face_X[10],face_X[234],face_X[152],face_X[454],face_Y[10],face_Y[234],face_Y[152],face_Y[454],face_Z[10],face_Z[234],face_Z[152],face_Z[454],body_X[11],body_X[12],body_X[13],body_X[14],body_X[15],body_X[16],body_X[17],body_X[18],body_X[19],body_X[20],body_X[21],body_X[22],body_Y[11],body_Y[12],body_Y[13],body_Y[14],body_Y[15],body_Y[16],body_Y[17],body_Y[18],body_Y[19],body_Y[20],body_Y[21],body_Y[22],body_Z[11],body_Z[12],body_Z[13],body_Z[14],body_Z[15],body_Z[16],body_Z[17],body_Z[18],body_Z[19],body_Z[20],body_Z[21],body_Z[22],R_WRIST_X,R_THUMB_CMC_X,R_THUMB_MCP_X,R_THUMB_IP_X,R_THUMB_TIP_X,R_INDEX_FINGER_MCP_X,R_INDEX_FINGER_PIP_X,R_INDEX_FINGER_DIP_X,R_INDEX_FINGER_TIP_X,R_MIDDLE_FINGER_MCP_X,R_MIDDLE_FINGER_PIP_X,R_MIDDLE_FINGER_DIP_X,R_MIDDLE_FINGER_TIP_X,R_RING_FINGER_MCP_X,R_RING_FINGER_PIP_X,R_RING_FINGER_DIP_X,R_RING_FINGER_TIP_X,R_PINKY_MCP_X,R_PINKY_PIP_X,R_PINKY_DIP_X,R_PINKY_TIP_X,R_WRIST_Y,R_THUMB_CMC_Y,R_THUMB_MCP_Y,R_THUMB_IP_Y,R_THUMB_TIP_Y,R_INDEX_FINGER_MCP_Y,R_INDEX_FINGER_PIP_Y,R_INDEX_FINGER_DIP,R_INDEX_FINGER_TIP,R_MIDDLE_FINGER_MCP,R_MIDDLE_FINGER_PIP_Y,R_MIDDLE_FINGER_DIP_Y,R_MIDDLE_FINGER_TIP_Y,R_RING_FINGER_MCP_Y,R_RING_FINGER_PIP_Y,R_RING_FINGER_DIP_Y,R_RING_FINGER_TIP_Y,R_PINKY_MCP_Y,R_PINKY_PIP_Y,R_PINKY_DIP_Y,R_PINKY_TIP_Y,R_WRIST_Z,R_THUMB_CMC_Z,R_THUMB_MCP_Z,R_THUMB_IP_Z,R_THUMB_TIP_Z,R_INDEX_FINGER_MCP_Z,R_INDEX_FINGER_PIP_Z,R_INDEX_FINGER_DIP_Z,R_INDEX_FINGER_TIP_Z,R_MIDDLE_FINGER_MCP_Z,R_MIDDLE_FINGER_PIP_Z,R_MIDDLE_FINGER_DIP_Z,R_MIDDLE_FINGER_TIP_Z,R_RING_FINGER_MCP_Z,R_RING_FINGER_PIP_Z,R_RING_FINGER_DIP_Z,R_RING_FINGER_TIP_Z,R_PINKY_MCP_Z,R_PINKY_PIP_Z,R_PINKY_DIP_Z,R_PINKY_TIP_Z,L_WRIST_X,L_THUMB_CMC_X,L_THUMB_MCP_X,L_THUMB_IP_X,L_THUMB_TIP_X,L_INDEX_FINGER_MCP_X,L_INDEX_FINGER_PIP_X,L_INDEX_FINGER_DIP_X,L_INDEX_FINGER_TIP_X,L_MIDDLE_FINGER_MCP_X,L_MIDDLE_FINGER_PIP_X,L_MIDDLE_FINGER_DIP_X,L_MIDDLE_FINGER_TIP_X,L_RING_FINGER_MCP_X,L_RING_FINGER_PIP_X,L_RING_FINGER_DIP_X,L_RING_FINGER_TIP_X,L_PINKY_MCP_X,L_PINKY_PIP_X,L_PINKY_DIP_X,L_PINKY_TIP_X,L_WRIST_Y,L_THUMB_CMC_Y,L_THUMB_MCP_Y,L_THUMB_IP_Y,L_THUMB_TIP_Y,L_INDEX_FINGER_MCP_Y,L_INDEX_FINGER_PIP_Y,L_INDEX_FINGER_DIP,L_INDEX_FINGER_TIP,L_MIDDLE_FINGER_MCP,L_MIDDLE_FINGER_PIP_Y,L_MIDDLE_FINGER_DIP_Y,L_MIDDLE_FINGER_TIP_Y,L_RING_FINGER_MCP_Y,L_RING_FINGER_PIP_Y,L_RING_FINGER_DIP_Y,L_RING_FINGER_TIP_Y,L_PINKY_MCP_Y,L_PINKY_PIP_Y,L_PINKY_DIP_Y,L_PINKY_TIP_Y,L_WRIST_Z,L_THUMB_CMC_Z,L_THUMB_MCP_Z,L_THUMB_IP_Z,L_THUMB_TIP_Z,L_INDEX_FINGER_MCP_Z,L_INDEX_FINGER_PIP_Z,L_INDEX_FINGER_DIP_Z,L_INDEX_FINGER_TIP_Z,L_MIDDLE_FINGER_MCP_Z,L_MIDDLE_FINGER_PIP_Z,L_MIDDLE_FINGER_DIP_Z,L_MIDDLE_FINGER_TIP_Z,L_RING_FINGER_MCP_Z,L_RING_FINGER_PIP_Z,L_RING_FINGER_DIP_Z,L_RING_FINGER_TIP_Z,L_PINKY_MCP_Z,L_PINKY_PIP_Z,L_PINKY_DIP_Z,L_PINKY_TIP_Z
0,0.00010973215103149414,-0.06749072670936584,0.0,0.5596818923950195,-0.2961009442806244,-0.1660853624343872,0.0,0.264024555683136,-0.007054933696053922,0.05425484955776483,0.0,0.058335039764642715,0.6463843584060669,0.36404675245285034,0.7128698229789734,0.30724403262138367,0.6727136969566345,0.33308207988739014,0.6697748303413391,0.3365074694156647,0.6490512490272522,0.3552296459674835,0.643164873123169,0.36011451482772827,0.5335996747016907,0.5251148343086243,0.8892781734466553,0.8731295466423035,1.1704819202423096,1.1324398517608643,1.2722996473312378,1.2576141357421875,1.2408558130264282,1.228556752204895,1.2011728286743164,1.1909599304199219,-0.3982691168785095,-0.3705066740512848,-0.27735015749931335,-0.21202881634235382,-0.5402747988700867,-0.5280287861824036,-0.6250444054603577,-0.620316743850708,-0.6938429474830627,-0.697749674320221,-0.5759379267692566,-0.5670872330665588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-6.744265556335449e-05,-0.0685625672340393,0.0,0.5591202974319458,-0.29650816321372986,-0.16534945368766785,0.0,0.2636532485485077,-0.005857060517882928,0.0544250757957343,0.0,0.05948598310351372,0.64643394947052,0.3640461564064026,0.7113853096961975,0.3072435259819031,0.6693353056907654,0.34263816475868225,0.6599488854408264,0.3577655553817749,0.6420407891273499,0.37713927030563354,0.6371272802352905,0.3776828348636627,0.5338442921638489,0.5218225717544556,0.8897051811218262,0.8678723573684692,1.1482467651367188,1.110939383506775,1.2680448293685913,1.2245614528656006,1.2356867790222168,1.1892622709274292,1.1954807043075562,1.1519217491149902,-0.3914662301540375,-0.4094487726688385,-0.24233673512935638,-0.23870645463466644,-0.503772497177124,-0.5214323997497559,-0.5791959166526794,-0.606601357460022,-0.6517682671546936,-0.673831582069397,-0.540444016456604,-0.5541772246360779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0002543926239013672,-0.06876775622367859,0.0,0.5594176054000854,-0.2982500344514847,-0.16724181175231934,0.0,0.26395297050476074,-0.006671314884442836,0.053488678007852286,0.0,0.05982762575149536,0.646419882774353,0.364023894071579,0.7096407413482666,0.3072492480278015,0.6663990616798401,0.3464832603931427,0.6535342931747437,0.36355894804000854,0.6366239786148071,0.3822060823440552,0.6322028040885925,0.38234174251556396,0.5339358448982239,0.5193851590156555,0.8899007439613342,0.8645683526992798,1.1365371942520142,1.1022398471832275,1.26166832447052,1.2124441862106323,1.2284551858901978,1.176756739616394,1.1880422830581665,1.1393851041793823,-0.39134037494659424,-0.4219141900539398,-0.24013842642307281,-0.24276593327522278,-0.5031254291534424,-0.5033611059188843,-0.5782104134559631,-0.5834039449691772,-0.6509363651275635,-0.6486470103263855,-0.539824366569519,-0.533494234085083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7.510185241699219e-06,-0.06897148489952087,0.0,0.5608590841293335,-0.29718200862407684,-0.1674269139766693,0.0,0.264129638671875,-0.00861073355190456,0.053762407740578055,0.0,0.05940154194831848,0.646291971206665,0.3640289902687073,0.7077563405036926,0.3072275221347809,0.6656844615936279,0.3462977111339569,0.6524438261985779,0.36153194308280945,0.635823130607605,0.3802839517593384,0.6313186883926392,0.3811097741127014,0.5340428352355957,0.5174100399017334,0.8900796175003052,0.8626112937927246,1.1306461095809937,1.1014883518218994,1.2582054138183594,1.2151392698287964,1.225075125694275,1.1806495189666748,1.184827208518982,1.1431472301483154,-0.3865615129470825,-0.42248693108558655,-0.231597438454628,-0.25108855962753296,-0.49386292695999146,-0.5057013630867004,-0.5675753951072693,-0.5871403217315674,-0.6404625773429871,-0.6575037240982056,-0.5306614637374878,-0.5361282229423523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.002778351306915283,-0.06733158230781555,0.0,0.5597122311592102,-0.2951333522796631,-0.16920879483222961,0.0,0.26585522294044495,-0.011220438405871391,0.0509506962262094,0.0,0.058856185525655746,0.6460254192352295,0.36379340291023254,0.7065495848655701,0.3072327673435211,0.6654081344604492,0.3462491035461426,0.6517490148544312,0.3598933219909668,0.6354199647903442,0.37853527069091797,0.6308003067970276,0.37988537549972534,0.5341434478759766,0.5170983672142029,0.8906701803207397,0.8629573583602905,1.130873203277588,1.1030645370483398,1.256978154182434,1.2170764207839966,1.2238972187042236,1.1811068058013916,1.183790683746338,1.1439948081970215,-0.38695141673088074,-0.42564478516578674,-0.23597396910190582,-0.25178033113479614,-0.499507337808609,-0.507895290851593,-0.5762431621551514,-0.5912954807281494,-0.6480483412742615,-0.6621204614639282,-0.5358197689056396,-0.5399461388587952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.002009570598602295,-0.06600639224052429,0.0,0.5611377954483032,-0.30003394186496735,-0.17234179377555847,0.0,0.26093629002571106,-0.01223132386803627,0.050094982609152794,0.0,0.05679088458418846,0.6460533142089844,0.36342015862464905,0.7053461074829102,0.3072514533996582,0.6646280884742737,0.34589579701423645,0.6506174206733704,0.358864426612854,0.6348360776901245,0.3776929974555969,0.6302087306976318,0.37923702597618103,0.5354520082473755,0.5171219706535339,0.8916469812393188,0.8653658032417297,1.1328057050704956,1.1059579849243164,1.2570276260375977,1.223432183265686,1.2239601612091064,1.1861474514007568,1.1839872598648071,1.1481406688690186,-0.3907662332057953,-0.43360182642936707,-0.23829445242881775,-0.24942946434020996,-0.5032451748847961,-0.4899583160877228,-0.5802118182182312,-0.5698679685592651,-0.6511295437812805,-0.6397599577903748,-0.5395534038543701,-0.522214949131012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.001448512077331543,-0.06746402382850647,0.0,0.5614821910858154,-0.3067121207714081,-0.17833834886550903,0.0,0.25768569111824036,-0.01373044541105628,0.04719970561563969,0.0,0.05788553133606911,0.6460469365119934,0.3633705973625183,0.7051588296890259,0.3071422278881073,0.6614598035812378,0.3488658666610718,0.6406533122062683,0.3645997941493988,0.624433159828186,0.38306111097335815,0.6213063597679138,0.3833566904067993,0.5368201732635498,0.5169536471366882,0.8917208313941956,0.8653883337974548,1.130066156387329,1.1005810499191284,1.2495558261871338,1.2099179029464722,1.2151451110839844,1.1724902391433716,1.1760908365249634,1.1353261470794678,-0.38647058606147766,-0.4271396994590759,-0.23800325393676758,-0.24381445348262787,-0.5035629868507385,-0.4651985168457031,-0.5801769495010376,-0.5432950854301453,-0.6493561267852783,-0.6071617007255554,-0.539201021194458,-0.4942995309829712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0049371421337127686,-0.06629860401153564,0.0,0.5595173835754395,-0.31464189291000366,-0.18422836065292358,0.0,0.2578775882720947,-0.007710228208452463,0.04721828131005168,0.0,0.058033403009176254,0.6459798216819763,0.3634142279624939,0.7073940634727478,0.3049837350845337,0.6536105275154114,0.35746437311172485,0.6368842720985413,0.3820381760597229,0.6159336566925049,0.401720255613327,0.6164323687553406,0.3981936573982239,0.5376714468002319,0.516716480255127,0.8917307257652283,0.8631717562675476,1.1103624105453491,1.0922383069992065,1.1804136037826538,1.1858046054840088,1.144741415977478,1.1449260711669922,1.0972673892974854,1.1087008714675903,-0.34811750054359436,-0.37732380628585815,-0.2275381088256836,-0.1708059012889862,-0.5123932361602783,-0.37708279490470886,-0.5944166779518127,-0.45029130578041077,-0.6527155637741089,-0.5061870217323303,-0.5439225435256958,-0.4008989930152893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.004922151565551758,-0.06659507751464844,0.0,0.5608206391334534,-0.3194185942411423,-0.18849146366119385,0.0,0.2573797404766083,-0.009938249364495277,0.04634682880714536,0.0,0.05782489478588104,0.6437238454818726,0.3636285662651062,0.7111843824386597,0.30211612582206726,0.6511096358299255,0.3610859513282776,0.6343197226524353,0.37940868735313416,0.6060743927955627,0.4030473828315735,0.6085760593414307,0.39963653683662415,0.5375952124595642,0.5161415934562683,0.891215980052948,0.8637142777442932,1.0430837869644165,1.0516183376312256,1.1108849048614502,1.1219699382781982,1.075021743774414,1.091616153717041,1.0383819341659546,1.0567855834960938,-0.10461992770433426,-0.1415480077266693,-0.11987057328224182,-0.1210356056690216,-0.5231088995933533,-0.47572794556617737,-0.6332880854606628,-0.5884110927581787,-0.6684038043022156,-0.6291754245758057,-0.5486257672309875,-0.49634629487991333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.005539506673812866,-0.0659559965133667,0.0,0.5614227652549744,-0.3226747065782547,-0.18961194157600403,0.0,0.2576119601726532,-0.008842719485983253,0.047306815162301064,0.0,0.058208074420690536,0.6418970823287964,0.36362582445144653,0.7209463119506836,0.2976208031177521,0.6210386753082275,0.39581719040870667,0.5865052342414856,0.4209757149219513,0.5644708871841431,0.44560709595680237,0.5713319778442383,0.4345594346523285,0.5364547967910767,0.5161566138267517,0.8986483216285706,0.879899799823761,0.9862731099128723,1.0217816829681396,1.0206654071807861,1.1038473844528198,0.9892413020133972,1.0421969890594482,0.9703173637390137,1.0150476694107056,-0.1144041195511818,-0.22732381522655487,-0.26820462942123413,-0.38006269931793213,-0.8454129695892334,-0.8816279768943787,-0.978894054889679,-1.0113837718963623,-0.9805225729942322,-1.0341475009918213,-0.8614795207977295,-0.898364782333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333227157592773,0.5932220220565796,0.553683876991272,0.5258826613426208,0.5032966136932373,0.5471833348274231,0.5189236402511597,0.49968594312667847,0.4857802391052246,0.5582543611526489,0.5302376747131348,0.5103192329406738,0.4944157898426056,0.569767415523529,0.5431586503982544,0.526262640953064,0.5135531425476074,0.5816996097564697,0.5605458617210388,0.546432375907898,0.5361263155937195,0.9332096576690674,0.9207927584648132,0.9381974339485168,0.9584260582923889,0.9591448307037354,0.9654297232627869,1.0123155117034912,1.0477466583251953,1.0757973194122314,0.9859459400177002,1.0320806503295898,1.0666077136993408,1.0964603424072266,1.0033537149429321,1.0461864471435547,1.0756734609603882,1.1004680395126343,1.0169113874435425,1.0541750192642212,1.077747106552124,1.098713755607605,-9.030223679928895e-09,-0.0037490169052034616,-0.00877666100859642,-0.01409302931278944,-0.02017623744904995,-0.00988595187664032,-0.02121919021010399,-0.030569231137633324,-0.03664681315422058,-0.01296662725508213,-0.02166936919093132,-0.028282560408115387,-0.03332578390836716,-0.016103098168969154,-0.022911613807082176,-0.022948401048779488,-0.023008402436971664,-0.01965131238102913,-0.02418827824294567,-0.021932320669293404,-0.019803732633590698
